C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_33_210.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_33_210.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_33_210.jpg, -0.3295275, 1, 0, 2.831613
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_33_319.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_33_319.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_33_319.jpg, -0.6937138, 1, 0, 4.190937
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_33_421.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_33_421.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_33_421.jpg, -0.7375917, 1, 0, 5.296452
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_33_527.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_33_527.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_33_527.jpg, -0.4439499, 1, 0, 6.461661
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_33_633.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_33_633.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_33_633.jpg, -0.1252824, 1, 0, 7.607066
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_33_734.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_33_734.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_33_734.jpg, 0, 1, 0, 8.726048
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_33_838.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_33_838.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_33_838.jpg, -0.1314348, 1, 0, 10.0644
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_33_940.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_33_940.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_33_940.jpg, -0.07081526, 1, 0, 11.1526
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_34_041.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_34_041.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_34_041.jpg, 0, 1, 0, 11.99688
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_34_143.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_34_143.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_34_143.jpg, 0, 1, 0, 13.21589
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_34_247.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_34_247.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_34_247.jpg, -0.09184441, 1, 0, 14.38047
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_34_351.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_34_351.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_34_351.jpg, -0.4044522, 1, 0, 15.39646
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_34_458.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_34_458.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_34_458.jpg, -0.5551183, 1, 0, 16.41783
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_34_563.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_34_563.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_34_563.jpg, -0.2386543, 1, 0, 17.61106
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_34_669.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_34_669.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_34_669.jpg, 0, 1, 0, 18.48157
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_34_774.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_34_774.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_34_774.jpg, 0, 1, 0, 19.63309
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_34_883.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_34_883.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_34_883.jpg, -0.2032068, 1, 0, 20.8169
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_34_991.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_34_991.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_34_991.jpg, 0, 1, 0, 21.74776
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_35_095.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_35_095.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_35_095.jpg, 0, 1, 0, 22.77632
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_35_203.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_35_203.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_35_203.jpg, 0, 1, 0, 23.94125
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_35_312.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_35_312.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_35_312.jpg, -0.2915727, 1, 0, 24.86296
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_35_424.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_35_424.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_35_424.jpg, -0.5822586, 1, 0, 25.75111
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_35_531.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_35_531.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_35_531.jpg, -0.2891373, 1, 0, 26.681
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_35_634.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_35_634.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_35_634.jpg, 0, 1, 0, 27.62035
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_35_737.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_35_737.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_35_737.jpg, 0, 1, 0, 28.72296
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_35_843.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_35_843.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_35_843.jpg, 0, 1, 0, 29.64143
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_35_946.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_35_946.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_35_946.jpg, -0.1029492, 1, 0, 30.18758
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_36_047.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_36_047.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_36_047.jpg, -0.116019, 1, 0, 30.19103
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_36_148.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_36_148.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_36_148.jpg, 0, 1, 0, 30.19006
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_36_253.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_36_253.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_36_253.jpg, 0, 1, 0, 30.19027
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_36_363.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_36_363.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_36_363.jpg, 0, 1, 0, 30.19034
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_36_463.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_36_463.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_36_463.jpg, -0.3025305, 1, 0, 30.16857
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_36_564.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_36_564.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_36_564.jpg, -0.3980631, 1, 0, 30.17002
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_36_666.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_36_666.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_36_666.jpg, -0.09120237, 1, 0, 30.19191
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_36_779.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_36_779.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_36_779.jpg, 0, 1, 0, 30.19007
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_36_889.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_36_889.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_36_889.jpg, 0, 1, 0, 30.19023
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_36_993.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_36_993.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_36_993.jpg, -0.0710943, 1, 0, 30.18953
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_37_097.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_37_097.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_37_097.jpg, 0, 1, 0, 30.19029
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_37_197.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_37_197.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_37_197.jpg, 0, 1, 0, 30.1903
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_37_308.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_37_308.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_37_308.jpg, 0, 1, 0, 30.19028
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_37_419.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_37_419.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_37_419.jpg, 0, 1, 0, 30.19029
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_37_520.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_37_520.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_37_520.jpg, -0.105903, 1, 0, 30.18739
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_37_621.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_37_621.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_37_621.jpg, -0.3380172, 1, 0, 30.16731
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_37_723.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_37_723.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_37_723.jpg, -0.03310049, 1, 0, 30.1902
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_37_837.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_37_837.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_37_837.jpg, 0, 1, 0, 30.18998
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_37_937.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_37_937.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_37_937.jpg, 0, 1, 0, 30.19025
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_38_044.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_38_044.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_38_044.jpg, 0, 1, 0, 30.19031
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_38_157.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_38_157.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_38_157.jpg, -0.3403194, 1, 0, 30.16618
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_38_266.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_38_266.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_38_266.jpg, -0.4627239, 1, 0, 30.16353
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_38_375.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_38_375.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_38_375.jpg, -0.1794102, 1, 0, 30.19375
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_38_489.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_38_489.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_38_489.jpg, 0, 1, 0, 30.18903
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_38_594.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_38_594.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_38_594.jpg, 0, 1, 0, 30.1902
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_38_702.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_38_702.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_38_702.jpg, 0, 1, 0, 30.19027
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_38_803.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_38_803.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_38_803.jpg, 0, 1, 0, 30.19056
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_38_904.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_38_904.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_38_904.jpg, 0, 1, 0, 30.19
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_39_012.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_39_012.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_39_012.jpg, 0, 1, 0, 30.19001
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_39_126.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_39_126.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_39_126.jpg, 0, 1, 0, 30.19023
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_39_231.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_39_231.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_39_231.jpg, 0, 1, 0, 30.18993
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_39_333.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_39_333.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_39_333.jpg, 0, 1, 0, 30.19073
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_39_435.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_39_435.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_39_435.jpg, 0, 1, 0, 30.1904
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_39_539.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_39_539.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_39_539.jpg, 0, 1, 0, 30.19039
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_39_644.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_39_644.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_39_644.jpg, 0, 1, 0, 30.19063
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_39_749.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_39_749.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_39_749.jpg, 0, 1, 0, 30.1903
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_39_855.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_39_855.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_39_855.jpg, 0, 1, 0, 30.19051
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_39_959.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_39_959.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_39_959.jpg, 0, 1, 0, 30.1902
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_40_066.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_40_066.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_40_066.jpg, -0.1788762, 1, 0, 30.18176
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_40_169.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_40_169.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_40_169.jpg, -0.4885719, 1, 0, 30.14466
C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\center_2020_04_20_08_09_40_279.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\left_2020_04_20_08_09_40_279.jpg, C:\Users\Mugeshkannan\Desktop\finding-lanes\track\IMG\right_2020_04_20_08_09_40_279.jpg, -0.158526, 1, 0, 30.19238
